date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_bigmac,adj_price,USD,EUR,GBP,JPY,CNY
2005-06-01,KOR,KRW,South Korea,2500,1005.5,2.48632521133764,18043.82420496,2.66613249746003,0.21921,-0.27015,-0.17915,0.38171,0.5843
2005-06-01,SWE,SEK,Sweden,31,7.4402,4.16655466250907,25068.3469548387,2.89859260162485,0.87928,0.12499,0.26525,1.12977,1.44204
2005-06-01,CHE,CHF,Switzerland,6.3,1.2475,5.0501002004008,27309.7955238095,2.97276808462575,1.22096,0.32953,0.49529,1.51699,1.88603
2005-06-01,TWN,TWD,Taiwan,75,31.175,2.40577385725742,16624.378608,2.61915927478361,0.20087,-0.28113,-0.1915,0.36093,0.56047
2005-06-01,THA,THB,Thailand,60,40.53,1.48038490007402,4208.28186,2.20827767525994,-0.12356,-0.47534,-0.40993,-0.00674,0.13889
2005-06-01,TUR,TRY,Turkey,4,1.369,2.9218407596786,4532.8665,2.2190190425971,0.72146,0.03051,0.159,0.95091,1.23696
2005-06-01,USA,USD,United States,2.58,1,2.58,39405.35,3.37304208950602,0,-0.40137,-0.32674,0.13329,0.29945
2006-01-01,ARG,ARS,Argentina,4.75,3.0638,1.55036229518898,7133.5092631579,2.2941369563404,-0.21068,-0.48173,-0.41457,-0.01706,0.14138
2006-01-01,AUS,AUD,Australia,3.25,1.3308,2.44214006612564,36642.1845230769,2.99909379241202,-0.04892,-0.37551,-0.29459,0.18438,0.3753
2006-01-01,BRA,BRL,Brazil,6.2,2.2615,2.74154322352421,4723.99224193548,2.23657403693518,0.43169,-0.05994,0.06187,0.78289,1.07028
2006-01-01,GBR,GBP,Britain,1.88,0.566925563,3.3161319980909,31351.764893617,2.87270663844375,0.34828,-0.11472,0,0.67901,0.94965
2006-01-01,CAN,CAD,Canada,3.52,1.1704,3.00751879699248,31759.9609943182,2.88245836837104,0.21866,-0.19982,-0.09613,0.5176,0.76223
2006-01-01,CHL,CLP,Chile,1560,522.75,2.98421807747489,6451.25247673077,2.27783796693096,0.53019,0.00473,0.13493,0.90555,1.21271
2006-01-01,CHN,CNY,China,10.5,8.0641,1.30206718666683,3156.47908571429,2.19912643532728,-0.30845,-0.54593,-0.48709,-0.13882,0
2006-01-01,CZE,CZK,Czech Republic,62,23.8375,2.60094389092816,13006.3800435484,2.43443876140398,0.24787,-0.18064,-0.07447,0.55398,0.80447
2006-01-01,DNK,DKK,Denmark,27.75,6.1769,4.49254480402791,26845.401945946,2.76505045470121,0.8977,0.24604,0.4075,1.36321,1.74414
2006-01-01,EGY,EGP,Egypt,9.25,5.74,1.61149825783972,2125.4268,2.1744947854562,-0.13441,-0.43165,-0.35801,0.07791,0.25167
2006-01-01,EUZ,EUR,Euro area,2.91,0.82815735,3.51382499956077,23903.611653167,2.69477162452952,0.52299,0,0.12958,0.89658,1.20229
2006-01-01,HKG,HKD,Hong Kong,12,7.7512,1.54814738363092,43105.92625,3.1535113959425,-0.4266,-0.6235,-0.57472,-0.28595,-0.17085
2006-01-01,HUN,HUF,Hungary,560,206.956,2.70588917451052,9948.57576589286,2.36138837842626,0.33839,-0.12121,-0.00734,0.66669,0.93535
2006-01-01,IDN,IDR,Indonesia,14600,9460,1.54334038054968,2091.96949999315,2.17369549669964,-0.17072,-0.45549,-0.38493,0.0327,0.19917
2006-01-01,JPN,JPY,Japan,250,114.305,2.18713092165697,44263.7290656,3.18117109270933,-0.19698,-0.47273,-0.40441,0,0.16119
2006-01-01,MYS,MYR,Malaysia,5.5,3.7488,1.46713615023474,9675.36152727273,2.35486134041012,-0.27231,-0.5222,-0.46028,-0.09381,0.05226
2006-01-01,MEX,MXN,Mexico,28,10.5425,2.65591652833768,8457.6522,2.3257704880744,0.33379,-0.12423,-0.01075,0.66096,0.9287
2006-01-01,NZL,NZD,New Zealand,4.45,1.4467,3.07596599156701,22453.74,2.66013445683819,0.35057,-0.11321,0.0017,0.68186,0.95297
2006-01-01,PER,PEN,Peru,9.5,3.446,2.75681950087057,2309.94909473684,2.17890298921108,0.47778,-0.02969,0.09605,0.84027,1.13691
2006-01-01,PHL,PHP,Philippines,82,52.58,1.55952833777102,2074.82346219512,2.17328588100355,-0.16186,-0.44968,-0.37836,0.04373,0.21197
2006-01-01,POL,PLN,Poland,6.5,3.1151,2.08661038168919,10036.1151230769,2.36347967760281,0.03116,-0.32293,-0.2352,0.28411,0.4911
2006-01-01,RUS,RUB,Russia,46,28.67,1.60446459713987,7363.94648478261,2.29964205927162,-0.18509,-0.46493,-0.39559,0.0148,0.17838
2006-01-01,SGP,SGD,Singapore,3.6,1.6353,2.20143093010457,34609.09625,2.95052368671198,-0.12855,-0.4278,-0.35365,0.08522,0.26015
2006-01-01,ZAF,ZAR,South Africa,13.95,6.0803,2.29429468940677,6685.10006451613,2.28342454288383,0.17355,-0.22944,-0.12959,0.46142,0.69699
2006-01-01,KOR,KRW,South Korea,2500,977.45,2.55767558442887,20178.0853578,2.60576948509932,0.14643,-0.24725,-0.14971,0.42765,0.65778
2006-01-01,SWE,SEK,Sweden,33,7.7119,4.27910112942336,25410.9935818182,2.73078270214698,0.83022,0.20173,0.35745,1.27917,1.64656
2006-01-01,CHE,CHF,Switzerland,6.3,1.2776,4.93112085159674,28865.5013809524,2.81331025944367,1.04723,0.34422,0.5184,1.54941,1.96036
2006-01-01,TWN,TWD,Taiwan,75,31.9495,2.34745457675394,18194.894424,2.55839141767667,0.07169,-0.29633,-0.20514,0.33457,0.5497
2006-01-01,THA,THB,Thailand,60,39.755,1.50924412023645,4761.352705,2.23746657154082,-0.21215,-0.4827,-0.41566,-0.0189,0.13925
2006-01-01,TUR,TRY,Turkey,4.1,1.3365,3.06771417882529,5581.00331707317,2.25704787422831,0.5875,0.04236,0.17743,0.97691,1.29557
2006-01-01,USA,USD,United States,2.67,1,2.67,41641.62,3.1185293883821,0,-0.3434,-0.25831,0.2453,0.44603
2006-05-01,ARG,ARS,Argentina,7,3.0565,2.29020121053493,5040.02085714286,2.36170805549287,0.20107,-0.24295,-0.16332,0.55438,0.71218
2006-05-01,AUS,AUD,Australia,3.25,1.33253,2.43896947911116,38151.7876307692,3.34009702867619,-0.09559,-0.42993,-0.36997,0.17046,0.28929
2006-05-01,BRA,BRL,Brazil,6.4,2.3045,2.77717509221089,4764.90696875,2.35357896964211,0.46148,-0.0788,0.0181,0.8914,1.08342
2006-05-01,GBR,GBP,Britain,1.94,0.531801744,3.64797600212458,31633.8206185567,3.14750364953338,0.43551,-0.09518,0,0.85778,1.04639
2006-05-01,CAN,CAD,Canada,3.52,1.12045,3.1415948949083,33068.4238068182,3.18989341235953,0.21981,-0.23113,-0.15026,0.57864,0.73891
2006-05-01,CHL,CLP,Chile,1560,529.95,2.94367393150297,6717.03441397436,2.41126057810818,0.51205,-0.04693,0.05332,0.95684,1.1555
2006-05-01,CHN,CNY,China,10.5,8.026,1.30824819337154,3286.5212952381,2.30989551865126,-0.29852,-0.55784,-0.51133,-0.09216,0
2006-05-01,COL,COP,Colombia,6500,2503.6,2.5962613836076,3178.11875750769,2.30669243231928,0.39405,-0.12131,-0.02888,0.80413,0.98729
2006-05-01,CZE,CZK,Czech Republic,59.05,22.1078,2.67100299441826,14218.7612497883,2.63292216645447,0.25648,-0.20802,-0.12471,0.6261,0.79118
2006-05-01,DNK,DKK,Denmark,27.75,5.81825,4.76947535771065,27951.3922882883,3.03869498047311,0.94403,0.22535,0.35425,1.5159,1.77131
2006-05-01,EGY,EGP,Egypt,9.5,5.77075,1.64623315860157,2154.75458947368,2.27645399096999,-0.10432,-0.43544,-0.37605,0.15916,0.27683
2006-05-01,EUZ,EUR,Euro area,2.939573529,0.780365992,3.76691649704796,24638.0152751858,2.94079106746897,0.5865,0,0.10519,1.0532,1.26164
2006-05-01,HKG,HKD,Hong Kong,12,7.7533,1.54772806417912,44881.8258333333,3.53895670328999,-0.45833,-0.65857,-0.62266,-0.29898,-0.22781
2006-05-01,HUN,HUF,Hungary,560,206.3444,2.71390936705818,10358.4421832143,2.51885716854823,0.33448,-0.15886,-0.07038,0.72704,0.90237
2006-05-01,IDN,IDR,Indonesia,14600,9325,1.5656836461126,2178.15550935616,2.27714544310941,-0.14841,-0.46323,-0.40676,0.1021,0.21399
2006-05-01,JPN,JPY,Japan,250,112.105,2.23005218322109,46087.3283904,3.57457698344724,-0.2273,-0.51296,-0.46172,0,0.10152
2006-05-01,MYS,MYR,Malaysia,5.5,3.6295,1.51536024245764,10073.9719272727,2.51045162004595,-0.25238,-0.52876,-0.47919,-0.03245,0.06578
2006-05-01,MEX,MXN,Mexico,29,11.3031,2.56566782564075,8502.43635862069,2.4640157689527,0.28966,-0.1871,-0.1016,0.66904,0.83848
2006-05-01,NZL,NZD,New Zealand,4.45,1.62101,2.74520206537899,23378.8004494382,2.90358369315991,0.17101,-0.2619,-0.18426,0.51548,0.66933
2006-05-01,NOR,NOK,Norway,43,6.1023,7.04652344198089,25135.7152372093,2.9554971433521,1.953,0.86133,1.05712,2.82168,3.20966
2006-05-01,PAK,PKR,Pakistan,130,60.055,2.16468237449005,1051.63978461538,2.24385907181007,0.19486,-0.24686,-0.16764,0.54635,0.70334
2006-05-01,PER,PEN,Peru,9.5,3.261,2.91321680466115,2405.11553684211,2.28385167505903,0.57988,-0.00417,0.10057,1.04463,1.2522
2006-05-01,PHL,PHP,Philippines,85,52.625,1.61520190023753,2084.05708941177,2.27436501592481,-0.1204,-0.44557,-0.38725,0.13835,0.25392
2006-05-01,POL,PLN,Poland,6.5,3.09915,2.09734927318781,10449.5880307692,2.52155035290197,0.0302,-0.35065,-0.28234,0.33325,0.46861
2006-05-01,RUS,RUB,Russia,48,27.06375,1.77359013440488,7347.8579625,2.42990019973035,-0.09597,-0.43017,-0.37023,0.16997,0.28875
2006-05-01,SAU,SAR,Saudi Arabia,9,3.749,2.40064017071219,14932.5074444444,2.65401199265665,0.12032,-0.29384,-0.21956,0.44989,0.59708
2006-05-01,SGP,SGD,Singapore,3.6,1.5873,2.26800226800227,36034.9391666667,3.2775482311645,-0.14294,-0.45978,-0.40295,0.10919,0.22179
2006-05-01,ZAF,ZAR,South Africa,13.95,6.597,2.11459754433834,6960.51617204301,2.41845499539477,0.08295,-0.3174,-0.2456,0.40152,0.5438
2006-05-01,KOR,KRW,South Korea,2500,952.4,2.62494750104998,21009.3922452,2.83357224146525,0.14738,-0.27679,-0.20072,0.4849,0.63564
2006-05-01,SWE,SEK,Sweden,33,7.28455,4.53013569815569,26457.8884484849,2.99456481676845,0.87369,0.18102,0.30524,1.42486,1.67104
2006-05-01,CHE,CHF,Switzerland,6.3,1.20885,5.21156471026182,30054.7167936508,3.10084417103554,1.08165,0.3121,0.45012,1.694,1.9675
2006-05-01,TWN,TWD,Taiwan,75,32.141,2.3334681559379,18944.496816,2.77255855613345,0.04241,-0.34295,-0.27383,0.34906,0.48602
2006-05-01,THA,THB,Thailand,60,38.445,1.56067108856808,4957.51330333333,2.35927011609195,-0.18068,-0.48357,-0.42925,0.06034,0.16798
2006-05-01,TUR,TRY,Turkey,4.2,1.5415,2.72461887771651,5672.57676190476,2.38039886490731,0.41767,-0.10642,-0.01242,0.8347,1.02096
2006-05-01,USA,USD,United States,2.78,1,2.78,41641.62,3.44321485780493,0,-0.36968,-0.30338,0.29417,0.42555
2007-01-01,ARG,ARS,Argentina,8.25,3.08875,2.67098340752732,5287.72966060606,2.49009123130304,0.30825,-0.14057,-0.08493,0.62919,0.85702
2007-01-01,AUS,AUD,Australia,3.45,1.266865,2.72325780568569,39734.8696811594,3.40998098016086,-0.02597,-0.36013,-0.31871,0.21298,0.3826
2007-01-01,BRA,BRL,Brazil,6.4,2.1335,2.99976564330912,5428.833390625,2.49385931987854,0.46707,-0.03624,0.02615,0.82697,1.08245
2007-01-01,GBR,GBP,Britain,1.94,0.506034461,3.83373099959688,34513.0205670103,3.27053470196993,0.42968,-0.0608,0,0.78041,1.02938
2007-01-01,CAN,CAD,Canada,3.63,1.17485,3.08975613908158,35144.2629752066,3.2873916433589,0.14633,-0.24694,-0.19819,0.42754,0.62717
2007-01-01,CHL,CLP,Chile,1670,540.15,3.09173377765436,7321.43947305389,2.54440020463163,0.48201,-0.02642,0.03661,0.84558,1.10366
2007-01-01,CHN,CNY,China,11,7.7743,1.41491838493498,3770.59350909091,2.44957704079063,-0.29551,-0.5372,-0.50724,-0.12268,0
2007-01-01,COL,COP,Colombia,6900,2239.325,3.08128565527558,3396.78774873913,2.43959478720422,0.54046,0.01197,0.07749,0.91836,1.18662
2007-01-01,CZE,CZK,Czech Republic,52.1,21.50115,2.42312620487741,17869.9577715931,2.82609191670629,0.04574,-0.31302,-0.26855,0.30229,0.48439
2007-01-01,DNK,DKK,Denmark,27.75,5.75305,4.82352838928916,30522.7282306306,3.16397639225273,0.85938,0.22148,0.30056,1.31552,1.63932
2007-01-01,EGY,EGP,Egypt,9.09,5.7,1.59473684210526,2546.24260726073,2.4168815008147,-0.19523,-0.47133,-0.4371,0.00219,0.14233
2007-01-01,EUZ,EUR,Euro area,2.94,0.771813376,3.80921099765962,26330.8104269885,3.05203379808311,0.52223,0,0.06474,0.89567,1.16075
2007-01-01,HKG,HKD,Hong Kong,12,7.79845,1.53876731914675,49736.285875,3.67706266605075,-0.4896,-0.66471,-0.643,-0.36439,-0.27551
2007-01-01,HUN,HUF,Hungary,590,194.4237,3.03460946376393,10960.2928181356,2.64157355161313,0.40112,-0.07956,-0.01997,0.74484,0.98884
2007-01-01,IDN,IDR,Indonesia,15900,9090,1.74917491749175,2477.190377,2.41503750335324,-0.11662,-0.41969,-0.38212,0.10008,0.25392
2007-01-01,JPN,JPY,Japan,280,121.585,2.30291565571411,43023.3712710714,3.49779839838071,-0.19699,-0.47248,-0.43833,0,0.13984
2007-01-01,MYS,MYR,Malaysia,5.5,3.502,1.57053112507139,11299.6057454545,2.65063469524681,-0.27734,-0.52527,-0.49453,-0.10006,0.02579
2007-01-01,MEX,MXN,Mexico,29,10.8894,2.66314030157768,9430.46961724138,2.60072056122763,0.24892,-0.17955,-0.12643,0.55531,0.7728
2007-01-01,NZL,NZD,New Zealand,4.6,1.42796,3.22137875010505,24426.2234565217,3.00117297106249,0.30914,-0.13999,-0.08431,0.6303,0.85828
2007-01-01,NOR,NOK,Norway,41.5,6.1023,6.80071448470249,30025.2315975904,3.15069104976706,1.6326,0.72943,0.84139,2.27843,2.73687
2007-01-01,PAK,PKR,Pakistan,140,60.055,2.33119640329698,1127.89598857143,2.37900542419177,0.19514,-0.21488,-0.16405,0.48833,0.69646
2007-01-01,PER,PEN,Peru,9.5,3.1895,2.9785232795109,2676.15825263158,2.42035081845099,0.50092,-0.014,0.04983,0.86913,1.1305
2007-01-01,PHL,PHP,Philippines,85,49.05,1.7329255861366,2362.18774,2.4119664284598,-0.12372,-0.42434,-0.38708,0.09125,0.24385
2007-01-01,POL,PLN,Poland,6.9,2.97175,2.32186422141836,10868.0292898551,2.63910971067283,0.07304,-0.29509,-0.24946,0.33628,0.52314
2007-01-01,RUS,RUB,Russia,49,26.5335,1.84672206832872,9533.90239183673,2.603482670041,-0.13487,-0.43167,-0.39488,0.07737,0.22802
2007-01-01,SAU,SAR,Saudi Arabia,9,3.749,2.40064017071219,19198.5782666667,2.86157191222439,0.02319,-0.32783,-0.28432,0.2742,0.45239
2007-01-01,SGP,SGD,Singapore,3.6,1.53795,2.34077830878767,40032.5449166667,3.41793021476984,-0.16472,-0.45128,-0.41576,0.04019,0.18565
2007-01-01,ZAF,ZAR,South Africa,15.5,7.10975,2.18010478568163,7156.53123870968,2.5399964313667,0.04684,-0.3123,-0.26778,0.30365,0.48595
2007-01-01,KOR,KRW,South Korea,2900,940.15,3.08461415731532,19801.9082463448,2.87768346932763,0.30736,-0.14116,-0.08556,0.62808,0.85574
2007-01-01,SWE,SEK,Sweden,32,7.04125,4.54464761228475,29257.390946875,3.1301863360832,0.77079,0.16328,0.23859,1.20519,1.51356
2007-01-01,CHE,CHF,Switzerland,6.3,1.2485,5.04605526631958,32203.6507460317,3.20886439716749,0.91795,0.25995,0.34152,1.38846,1.72245
2007-01-01,TWN,TWD,Taiwan,75,32.9255,2.27786973622268,20369.1438666667,2.89283114869984,-0.03962,-0.3691,-0.32826,0.19598,0.36322
2007-01-01,THA,THB,Thailand,62,35.3,1.75637393767705,5425.71816290323,2.4937761296327,-0.141,-0.4357,-0.39916,0.06974,0.21932
2007-01-01,TUR,TRY,Turkey,4.55,1.40975,3.22752261039191,6274.81881318681,2.51645084177073,0.56429,0.02763,0.09415,0.94804,1.22045
2007-01-01,USA,USD,United States,2.89,1,2.89,44034.26,3.52479356193921,0,-0.34307,-0.30054,0.24532,0.41946
2007-06-01,ARG,ARS,Argentina,8.25,3.0915,2.66860747210092,5488.99272727273,2.61756393036765,0.2622,-0.21483,-0.12096,0.66208,0.81333
2007-06-01,AUS,AUD,Australia,3.45,1.17,2.94871794871795,41247.2695652174,3.63488833529992,0.00435,-0.37523,-0.30054,0.32253,0.44288
2007-06-01,BRA,BRL,Brazil,6.9,1.913,3.60690015682175,5227.1,2.61011307181157,0.71087,0.06427,0.1915,1.25288,1.45789
2007-06-01,GBR,GBP,Britain,1.99,0.496610632,4.00716350349906,34926.4974874372,3.45506211711043,0.4359,-0.10678,0,0.8908,1.06286
2007-06-01,CAN,CAD,Canada,3.88,1.05345,3.68313636147895,34131.293814433,3.4324385408373,0.32848,-0.1736,-0.0748,0.74936,0.90855
2007-06-01,CHL,CLP,Chile,1565,526.75,2.97104888467015,8110.02172523962,2.69213231009554,0.36633,-0.15005,-0.04845,0.79919,0.96292
2007-06-01,CHN,CNY,China,11,7.6047,1.44647389114626,3914.11090909091,2.57275847970846,-0.30393,-0.567,-0.51524,-0.08341,0
2007-06-01,COL,COP,Colombia,6900,1956,3.52760736196319,3526.07724782609,2.56171890653973,0.70487,0.06054,0.18732,1.24498,1.44927
2007-06-01,CZE,CZK,Czech Republic,52.9,21.11675,2.50512034285579,18269.5979206049,2.98117265882808,0.04036,-0.35283,-0.27546,0.36995,0.49462
2007-06-01,DNK,DKK,Denmark,27.75,5.4603,5.08213834404703,31684.492972973,3.36282695912415,0.87104,0.16391,0.30305,1.4638,1.68801
2007-06-01,EGY,EGP,Egypt,9.54,5.69025,1.67655199683669,2518.48113207547,2.53305275678331,-0.18057,-0.49026,-0.42932,0.07904,0.17723
2007-06-01,EUZ,EUR,Euro area,3.057482443,0.733756466,4.1668899487422,26282.7616639857,3.20914748753149,0.60755,0,0.11954,1.11683,1.30946
2007-06-01,HKG,HKD,Hong Kong,12,7.81555,1.53540057961372,51629.3625,3.93025929416059,-0.51634,-0.69913,-0.66316,-0.36311,-0.30515
2007-06-01,HUN,HUF,Hungary,600,180.2106,3.32943789100086,11187.84215,2.77969642416899,0.48291,-0.07753,0.03274,0.95271,1.1304
2007-06-01,IDN,IDR,Indonesia,15900,9015,1.76372712146423,2571.4779,2.53456051694851,-0.13847,-0.46407,-0.40001,0.13447,0.23771
2007-06-01,JPN,JPY,Japan,280,122.315,2.2891714017087,44660.9390357143,3.73200736814502,-0.24059,-0.5276,-0.47112,0,0.091
2007-06-01,MYS,MYR,Malaysia,5.5,3.4345,1.60139758334547,11729.6945454545,2.79511214647197,-0.29068,-0.55876,-0.50601,-0.06596,0.01903
2007-06-01,MEX,MXN,Mexico,29,10.76755,2.693277486522,9789.41482758621,2.73991111096548,0.21699,-0.24295,-0.15245,0.60254,0.74837
2007-06-01,NZL,NZD,New Zealand,4.6,1.2797,3.59459248261311,25355.9413043478,3.18277941126426,0.39825,-0.1302,-0.02622,0.84123,1.00878
2007-06-01,NOR,NOK,Norway,40,5.8139,6.88006329658233,32336.86275,3.38138690534912,1.51906,0.56702,0.75435,2.31712,2.61898
2007-06-01,PAK,PKR,Pakistan,140,60.37,2.31903263210204,1170.82628571429,2.49471192255235,0.15087,-0.28408,-0.1985,0.51548,0.65339
2007-06-01,PER,PEN,Peru,9.5,3.167,2.99968424376381,2778.01894736842,2.54043661799947,0.46187,-0.09062,0.01809,0.925,1.10018
2007-06-01,PHL,PHP,Philippines,85,45.8975,1.85195272073642,2452.098,2.53116415402311,-0.09416,-0.43651,-0.36915,0.19282,0.30136
2007-06-01,POL,PLN,Poland,6.9,2.75185,2.50740410996239,11281.6913043478,2.78236643636038,0.11571,-0.30595,-0.22299,0.46918,0.60287
2007-06-01,RUS,RUB,Russia,52,25.64825,2.0274287719435,9325.81615384616,2.72672171017227,-0.07945,-0.42736,-0.3589,0.21219,0.32249
2007-06-01,SAU,SAR,Saudi Arabia,9,3.75045,2.39971203455585,19929.32,3.02839181830899,-0.01896,-0.38973,-0.31677,0.29185,0.4094
2007-06-01,SGP,SGD,Singapore,3.95,1.52375,2.59228876127974,37874.0734177215,3.5389207701115,-0.09311,-0.43586,-0.36842,0.1942,0.30287
2007-06-01,ZAF,ZAR,South Africa,15.5,6.971,2.22349734614833,7428.92516129032,2.67275508563472,0.02996,-0.3593,-0.28271,0.35626,0.47967
2007-06-01,KOR,KRW,South Korea,2900,922.5,3.14363143631436,20555.6140965517,3.04620991038246,0.27765,-0.20522,-0.1102,0.68243,0.83552
2007-06-01,SWE,SEK,Sweden,33,6.79165,4.85890762922118,29450.6609090909,3.29927434764328,0.82332,0.13422,0.26981,1.40096,1.61944
2007-06-01,CHE,CHF,Switzerland,6.3,1.2112,5.20145310435931,33429.3952380952,3.41246949829278,0.88711,0.17391,0.31424,1.48496,1.71109
2007-06-01,TWN,TWD,Taiwan,75,32.7705,2.28864374971392,21144.44,3.06296203086491,-0.07492,-0.42454,-0.35575,0.21815,0.329
2007-06-01,THA,THB,Thailand,62,34.455,1.79944855608765,5632.23338709677,2.62163913286351,-0.15022,-0.47138,-0.40819,0.119,0.22083
2007-06-01,TUR,TRY,Turkey,4.75,1.2981,3.6591942069178,6239.39368421053,2.63891286757839,0.71673,0.06792,0.19558,1.2606,1.46632
2007-06-01,USA,USD,United States,3,1,3,44034.26,3.71417832453699,0,-0.37793,-0.30357,0.31681,0.43664
2008-06-01,ARG,ARS,Argentina,11,3.0195,3.64298724954463,5360.80505454545,3.09658522989166,0.58072,-0.17815,0.01611,0.96061,0.97119
2008-06-01,AUS,AUD,Australia,3.45,1.026,3.36257309941521,46869.3123478261,4.33248307491861,0.04283,-0.45781,-0.32965,0.29346,0.30043
2008-06-01,BRA,BRL,Brazil,7.5,1.5846,4.73305566073457,5648.57708,3.10515351743824,1.04804,0.06482,0.31651,1.54024,1.55395
2008-06-01,GBR,GBP,Britain,2.29,0.501039657,4.57049650263512,33941.2503930131,3.94755562384366,0.55566,-0.19118,0,0.92953,0.93994
2008-06-01,CAN,CAD,Canada,4.09,1.00355,4.07553186189029,36108.7877017115,4.01209310937424,0.36488,-0.29037,-0.12264,0.6929,0.70203
2008-06-01,CHL,CLP,Chile,1550,494.65,3.13352875770747,10334.3268925161,3.24466969070621,0.29761,-0.32535,-0.16588,0.60946,0.61814
2008-06-01,CHN,CNY,China,12.5,6.834,1.82908984489318,4290.111072,3.06470577982226,-0.19809,-0.58307,-0.48452,-0.00537,0
2008-06-01,COL,COP,Colombia,7000,1798.65,3.89180774469741,4149.68386692857,3.06052462055039,0.70858,-0.11167,0.0983,1.1192,1.13064
2008-06-01,CZE,CZK,Czech Republic,66.08,14.49795,4.55788577005715,16777.0348819613,3.43649853350302,0.78208,-0.07346,0.14554,1.21037,1.22229
2008-06-01,DNK,DKK,Denmark,28,4.7044,5.95187484057478,35533.9571142857,3.99497777734759,1.00179,0.04077,0.28678,1.48288,1.49628
2008-06-01,EGY,EGP,Egypt,13,5.3125,2.44705882352941,2221.27061538462,3.00310695035895,0.09485,-0.43077,-0.29622,0.35797,0.3653
2008-06-01,EUZ,EUR,Euro area,3.36856,0.630497147,5.34270458800347,26712.242779202,3.73231504994235,0.92337,0,0.23637,1.38561,1.39848
2008-06-01,HKG,HKD,Hong Kong,13.3,7.7974,1.70569677071844,52552.6260225564,4.50170128056457,-0.4909,-0.73531,-0.67274,-0.36855,-0.36514
2008-06-01,HUN,HUF,Hungary,670,144.2578,4.64446289905988,11574.8675176119,3.2816062510694,0.90164,-0.0113,0.2224,1.35866,1.37139
2008-06-01,IDN,IDR,Indonesia,18700,9152,2.04326923076923,2776.30078461497,3.01963273350094,-0.09082,-0.5273,-0.41556,0.12769,0.13377
2008-06-01,JPN,JPY,Japan,280,106.855,2.62037340320996,48027.5865353571,4.36697018769782,-0.19376,-0.58082,-0.48174,0,0.00539
2008-06-01,MYS,MYR,Malaysia,5.5,3.238,1.69857936998147,13597.1164363636,3.34181783765175,-0.31706,-0.64492,-0.561,-0.15293,-0.14836
2008-06-01,MEX,MXN,Mexico,32,10.1685,3.14697349658258,10409.990878125,3.24692255313991,0.30227,-0.32292,-0.16288,0.61524,0.62396
2008-06-01,NZL,NZD,New Zealand,4.9,1.3177,3.7186005919405,26446.227,3.72439454521458,0.34154,-0.30251,-0.13764,0.66395,0.67293
2008-06-01,NOR,NOK,Norway,40,5.07915,7.87533347115167,38217.2319975,4.0748711260134,1.59678,0.35012,0.66924,2.22086,2.23824
2008-06-01,PAK,PKR,Pakistan,140,70.9,1.97461212976023,1382.51627571429,2.97813340280203,-0.10912,-0.53681,-0.42733,0.10498,0.11094
2008-06-01,PER,PEN,Peru,9.5,2.84,3.34507042253521,3436.55504210526,3.03929151834321,0.47881,-0.23114,-0.0494,0.83421,0.84411
2008-06-01,PHL,PHP,Philippines,87,44.485,1.95571540968866,2784.74252068966,3.01988408254005,-0.12985,-0.54759,-0.44065,0.07928,0.0851
2008-06-01,POL,PLN,Poland,7,2.03145,3.44581456595043,12852.4272857143,3.31964504039841,0.3947,-0.27487,-0.10347,0.72989,0.73922
2008-06-01,RUS,RUB,Russia,59,23.2336,2.53942565938985,10983.4034644068,3.26399566479603,0.04536,-0.4565,-0.32803,0.29659,0.30359
2008-06-01,SAU,SAR,Saudi Arabia,10,3.74955,2.66698670507128,21459.71349,3.57592326298651,0.0021,-0.47899,-0.35583,0.24294,0.24964
2008-06-01,SGP,SGD,Singapore,3.95,1.35275,2.91997782295324,43603.8354683544,4.2352549137176,-0.07364,-0.51837,-0.40452,0.14899,0.15519
2008-06-01,ZAF,ZAR,South Africa,16.95,7.56325,2.24110005619277,8043.35286725664,3.17645693034782,-0.05202,-0.50713,-0.39063,0.17581,0.18215
2008-06-01,KOR,KRW,South Korea,3200,1018.05,3.1432640832965,20825.3421653438,3.55703513127052,0.18733,-0.38268,-0.23677,0.47268,0.48063
2008-06-01,SWE,SEK,Sweden,38,5.96085,6.37492974995177,28935.7357421053,3.79851859086635,1.25497,0.17241,0.44953,1.79691,1.812
2008-06-01,CHE,CHF,Switzerland,6.5,1.02215,6.35914493958812,36667.5485076923,4.02872997061133,1.12085,0.10268,0.36331,1.63056,1.64475
